Polity - Class-11 | Pol | Part 1- Union & its territory: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362146295112/6362146295112.m3u8
Polity - Class-12 | Pol | Part 1- Union & its territory: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362195417112/6362195417112.m3u8
Polity - Class-13 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362333483112/6362333483112.m3u8
Polity - Class-14 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362381313112/6362381313112.m3u8
Polity - Class-15 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362428455112/6362428455112.m3u8
Polity - Class-16 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362481308112/6362481308112.m3u8
Polity - Class-17 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362536311112/6362536311112.m3u8
Polity - Class-18 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362663896112/6362663896112.m3u8
Polity - Class-19 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362703621112/6362703621112.m3u8
Polity - Class-20 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362788651112/6362788651112.m3u8
Polity - Class-21 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362831240112/6362831240112.m3u8
Polity - Class-22 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362873863112/6362873863112.m3u8
Polity - Class-23 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362933210112/6362933210112.m3u8
Polity - Class-24 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362972588112/6362972588112.m3u8
Polity - Class-25 | Pol | Parliament: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363020549112/6363020549112.m3u8
Polity - Class-26 | Pol | Lok Sabha, Rajya Sabha: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363065967112/6363065967112.m3u8
Polity - Class-27 | Pol | Working of Parliament: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363113222112/6363113222112.m3u8
Polity - Class-28 | Pol | Prime Minister: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363230048112/6363230048112.m3u8
Polity - Class-29 | Pol | PM & Council of Ministers: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363275079112/6363275079112.m3u8
Polity - Class-30 | Pol | Motions in Parliament: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363323731112/6363323731112.m3u8
Polity - Class-31 | Pol | President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363542697112/6363542697112.m3u8
Polity - Class-32 | Pol | President + Vice-President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363630086112/6363630086112.m3u8
Polity - Class-33 | Pol | President + Vice President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363679063112/6363679063112.m3u8
Polity - Class-34 | Pol | Removal of President & Vice President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363732654112/6363732654112.m3u8
Polity - Class-35 | Pol | Powers of President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363862288112/6363862288112.m3u8
Polity - Class-36 | Pol | Powers of President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364168162112/6364168162112.m3u8
Polity - Class-37 | Pol | Powers of President: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364216825112/6364216825112.m3u8
Polity - Class-38 | Pol | National Emergency: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364279466112/6364279466112.m3u8
Polity - Class-39 | Pol | Effect of National Emergency: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364332612112/6364332612112.m3u8
Polity - Class-40 | Pol | President Rule + Financial Emergency: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364389648112/6364389648112.m3u8
Polity - Class-41 | Pol | Constitutional Bodies: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364449010112/6364449010112.m3u8
Polity - Class-42 | Pol | Fundamental Rights: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364638876112/6364638876112.m3u8
Polity - Class-43 | Pol | Constitutional Bodies: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364689495112/6364689495112.m3u8
Polity - Class-44 | Pol | Judiciary: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364739997112/6364739997112.m3u8
Polity - Class-45 | Pol | Judiciary: https://www.youtube.com/embed/0lboHdDeDKU
Polity - Class-46 | Pol | State Legislative: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364893973112/6364893973112.m3u8
Polity - Class-47 | Pol | Panchayati Raj: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364940821112/6364940821112.m3u8
Polity - Class-48 | Pol | MCQs Practice: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364983768112/6364983768112.m3u8
Polity - Class-49 | Pol | Practice set- 05: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365036891112/6365036891112.m3u8
Polity - Class-50 | Pol | PYQ Practice: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365080182112/6365080182112.m3u8
Economy - Class-01 | Eco | Basic of Economics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365151623112/6365151623112.m3u8
Economy - Class-02 | Eco | Basic of Economics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365199988112/6365199988112.m3u8
Economy - Class-03 | Eco | Types of Economy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365240651112/6365240651112.m3u8
Economy - Class-04 | Eco | Types of Economy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365285151112/6365285151112.m3u8
Economy - Class-05 | Eco | Types of Sectors: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365318491112/6365318491112.m3u8
Economy - Class-06 | Eco | Types of Sectors: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365407926112/6365407926112.m3u8
Economy - Class-07 | Eco | Unemployment: https://www.youtube.com/embed/K_KUkZrmDh0
Economy - Class-08 | Eco | Types of Unemployment: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365503204112/6365503204112.m3u8
Economy - Class-09 | Eco | National Income: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365566612112/6365566612112.m3u8
Economy - Class-10 | Eco | National Income: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365613498112/6365613498112.m3u8
Economy - Class-11 | Eco | Types of Economy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365662477112/6365662477112.m3u8
Economy - Class-12 | Eco | Economic Planning: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365742396112/6365742396112.m3u8
Economy - Class-13 | Eco | Economic Planning: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365787052112/6365787052112.m3u8
Economy - Class-14 | Eco | Five year Plan: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365832455112/6365832455112.m3u8
Economy - Class-15 | Eco | Five year Plan: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365886446112/6365886446112.m3u8
Economy - Class-16 | Eco | Five Year Plan: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365930879112/6365930879112.m3u8
Economy - Class-17 | Eco | Demography of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365974018112/6365974018112.m3u8
Economy - Class-18 | Eco | Demography of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366049321112/6366049321112.m3u8
Economy - Class-19 | Eco | Census 2011: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366211169112/6366211169112.m3u8
Economy - Class-20 | Eco | Demand: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366260120112/6366260120112.m3u8
Economy - Class-21 | Eco | Supply: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366302057112/6366302057112.m3u8
Economy - Class-22 | Eco | Demand & Supply: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366360432112/6366360432112.m3u8
Economy - Class-23 | Eco | Budget: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366394399112/6366394399112.m3u8
Economy - Class-24 | Eco | Budget: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366421861112/6366421861112.m3u8
Economy - Class-25 | Eco | Supply: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366440348112/6366440348112.m3u8
Economy - Class-26 | Eco | Practice Set: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366468365112/6366468365112.m3u8
Economy - Class-27 | Eco | Practice Set: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366496150112/6366496150112.m3u8
Economy - Class-28 | Eco | Practice Set: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366539587112/6366539587112.m3u8
Economy - Class-29 | Eco | Practice set: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366566413112/6366566413112.m3u8
Static GK - Class-01 | Static GK | National Parks: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366590325112/6366590325112.m3u8
Static GK - Class-02 | Static GK | National Parks: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366611058112/6366611058112.m3u8
Static GK - Class-03 | Static GK | Musical Instruments & Artist: https://www.youtube.com/embed/0QK6KuLodNk
Static GK - Class-04 | Static GK | List of International Airports of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366673504112/6366673504112.m3u8
Static GK - Class-05 | Static GK  | World Heritage Sites: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366721741112/6366721741112.m3u8
Static GK - Class-06 | Static GK | Indian Railway: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366755925112/6366755925112.m3u8
Static GK - Class-07 | Static GK | Ports & Trade Routes: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366799231112/6366799231112.m3u8
Static GK - Class-08 | Static GK | Indian Monuments: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6367775960112/6367775960112.m3u8
Static GK - Class-09 | Static GK | Indian Roadways: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366893782112/6366893782112.m3u8
Static GK - Class-10 | Static GK | Important Temples of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366940570112/6366940570112.m3u8
Static GK - Class-11 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367011049112/6367011049112.m3u8
Static GK - Class-12 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367059361112/6367059361112.m3u8
Static GK - Class-13 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367159399112/6367159399112.m3u8
Static GK - Class-14 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367209768112/6367209768112.m3u8
Static GK - Class-15 | Static GK | Important Lakes of India: https://www.youtube.com/embed/9FXsHIjXRyo
Static GK - Class-16 | Static GK | Important Lakes of India: https://www.youtube.com/embed/z9l6cZtleTU
Static GK - Class-17 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367423709112/6367423709112.m3u8
Static GK - Class-18 | Static GK | Important Lakes of India: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6367601931112/6367601931112.m3u8
Static GK - Class-19 | Static GK | Books & Authors: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367712665112/6367712665112.m3u8
Static GK - Class-20 | Static GK | Orgnaizations & Headquaters: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6367857578112/6367857578112.m3u8
Static GK - Class-21 | Static GK | Important Passes: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367975594112/6367975594112.m3u8
Static GK - Class-22 | Static GK | Important Passes: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6367976581112/6367976581112.m3u8
Static GK - Class-23 | Static GK | Classical Dances: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6368092867112/6368092867112.m3u8
Static GK - Class-24 | Static GK | Census 2011: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368340271112/6368340271112.m3u8
Static GK - Class-25 | Static GK | Festival & Fairs: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6368342611112/6368342611112.m3u8
Static GK - Class-26 | Static GK | Books & Authors: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6368410959112/6368410959112.m3u8
Static GK - Class-27 | Static GK | Books & Authors: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6368631607112/6368631607112.m3u8
Static GK - Class-28 | Static GK | Largest, Longest, biggest, Shortest: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6368943315112/6368943315112.m3u8
Static GK - Class-29 | Static GK | Miscellaneous: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368944296112/6368944296112.m3u8
Static GK - Class-30 | Static GK | Important Central Governnment Schemes: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368943109112/6368943109112.m3u8
Static GK - Class-31 | Static GK | Folk Dances: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368981586112/6368981586112.m3u8
Static GK - Class-32 | Static GK | Mobiles Apps & Portals: https://www.youtube.com/embed/8zbukicXm2A
Static GK - Class-33 | Static GK | Mobiles Apps & Portals: https://www.youtube.com/embed/-O5mB7r0UV0
Static GK - Class-34 | Static GK | Important Dam in India: https://www.youtube.com/embed/Q5OkiuX1pf4
Static GK - Class-35 | Static GK | Desert: https://www.youtube.com/embed/OcpD-vc8Br0
Static GK - Class-36 | Static GK | Important Countries, Capital, Currency: https://www.youtube.com/embed/mzsmmBrZYF8
Static GK - Class-37 | Static GK | Awards & Medals: https://www.youtube.com/embed/NB4Pz_TBXf0
Physics - Class-01 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362187551112/6362187551112.m3u8
Physics - Class-02 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362239805112/6362239805112.m3u8
Physics - Class-03 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362522328112/6362522328112.m3u8
Physics - Class-04 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362578273112/6362578273112.m3u8
Physics - Class-05 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362863611112/6362863611112.m3u8
Physics - Class-6 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362925857112/6362925857112.m3u8
Physics - Class-07 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362965016112/6362965016112.m3u8
Physics - Class-08 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363223377112/6363223377112.m3u8
Physics - Class-09 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363266696112/6363266696112.m3u8
Physics - Class-10 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363853210112/6363853210112.m3u8
Physics - Class-11 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364161393112/6364161393112.m3u8
Physics - Class-12 | Phy | Kinematics: https://www.youtube.com/embed/z3-W2OzCA5A
Physics - Class-13 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364266794112/6364266794112.m3u8
Physics - Class-14 | Phy | Kinematics: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364529345112/6364529345112.m3u8
Physics - Class-15 | Phy | Gravitation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364572467112/6364572467112.m3u8
Physics - Class-16 | Phy | Gravitation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364625352112/6364625352112.m3u8
Physics - Class-17 | Phy | Gravitation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365141690112/6365141690112.m3u8
Physics - Class-18 | Phy | Projectile Motion: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365189060112/6365189060112.m3u8
Physics - Class-19 | Phy | Work Power & Energy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365232414112/6365232414112.m3u8
Physics - Class-20 | Phy | Work Power & Energy: https://www.youtube.com/embed/CC2ByfnzQcg
Physics - Class-21 | Phy | Work Power & Energy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365448420112/6365448420112.m3u8
Physics - Class-22 | Phy | Work Power & Energy: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365499923112/6365499923112.m3u8
Physics - Class-23 | Phy | Keplers law: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365581527112/6365581527112.m3u8
Physics - Class-24 | Phy | Keplers law: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365634119112/6365634119112.m3u8
Physics - Class-25 | Phy | Rotational Motion: https://www.youtube.com/embed/gf0xVVarkhU
Physics - Class-26 | Phy | Simple Pendulum: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365785628112/6365785628112.m3u8
Physics - Class-27 | Phy | Simple Pendulum: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365828779112/6365828779112.m3u8
Physics - Class-28 | Phy | Simple Pendulum: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365903286112/6365903286112.m3u8
Physics - Class-29 | Phy | Friction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365949926112/6365949926112.m3u8
Physics - Class-31 | Phy | Units & Dimensions: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366047412112/6366047412112.m3u8
Physics - Class-32 | Phy | Units & Dimensions: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366092654112/6366092654112.m3u8
Physics - Class-33 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366182291112/6366182291112.m3u8
Physics - Class-34 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366229990112/6366229990112.m3u8
Physics - Class-35 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366373435112/6366373435112.m3u8
Physics - Class-36 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366408499112/6366408499112.m3u8
Physics - Class-37 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366431517112/6366431517112.m3u8
Physics - Class-38 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366451858112/6366451858112.m3u8
Physics - Class-39 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366478730112/6366478730112.m3u8
Physics - Class-40 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366550054112/6366550054112.m3u8
Physics - Class-41 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366575307112/6366575307112.m3u8
Physics - Class-42 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366618000112/6366618000112.m3u8
Physics - Class-43 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366651775112/6366651775112.m3u8
Physics - Class-44 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366734502112/6366734502112.m3u8
Physics - Class-45 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366770851112/6366770851112.m3u8
Physics - Class-46 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366816324112/6366816324112.m3u8
Physics - Class-47 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366858215112/6366858215112.m3u8
Physics - Class-48 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366911272112/6366911272112.m3u8
Physics - Class-49 | Phy | Light: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367030430112/6367030430112.m3u8
Physics - Class-50 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367057031112/6367057031112.m3u8
Physics - Class-51 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367369745112/6367369745112.m3u8
Physics - Class-52 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367421055112/6367421055112.m3u8
Physics - Class-53 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367475253112/6367475253112.m3u8
Physics - Class-54 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367810332112/6367810332112.m3u8
Physics - Class-55 | Physics | Wave: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367860660112/6367860660112.m3u8
Physics - Class-56 | Physics | Fluid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367920220112/6367920220112.m3u8
Physics - Class-57 | Physics | Fluid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368088503112/6368088503112.m3u8
Physics - Class-58 | Physics | Fluid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368342296112/6368342296112.m3u8
Physics - Class-59 | Physics | Fluid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368406582112/6368406582112.m3u8
Chemistry - Class-01 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365979402112/6365979402112.m3u8
Chemistry - Class-02 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365906585112/6365906585112.m3u8
Chemistry - Class-03 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365939042112/6365939042112.m3u8
Chemistry - Class-04 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366055175112/6366055175112.m3u8
Chemistry - Class-05 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366170067112/6366170067112.m3u8
Chemistry - Class-06 | Chemistry | Acid, Base And Salt: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366219589112/6366219589112.m3u8
Chemistry - Class-07 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348661457112/6348661457112.m3u8
Chemistry - Class-08 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348729170112/6348729170112.m3u8
Chemistry - Class-09 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348810145112/6348810145112.m3u8
Chemistry - Class-10 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348889071112/6348889071112.m3u8
Chemistry - Class-11 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348973234112/6348973234112.m3u8
Chemistry - Class-12 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349170552112/6349170552112.m3u8
Chemistry - Class-13 | Chemistry | Matter: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349229284112/6349229284112.m3u8
Chemistry - Class-14 | Chemistry | Carbon And its Compound: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349306036112/6349306036112.m3u8
Chemistry - Class-15 | Chemistry | Carbon And its Compound: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349372910112/6349372910112.m3u8
Chemistry - Class-16 | Chemistry | Carbon And its Compound: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349457132112/6349457132112.m3u8
Chemistry - Class-17 | Chemistry | Mixture and Colloid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349736219112/6349736219112.m3u8
Chemistry - Class-18 | Chemistry | Mixture and Colloid: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349929248112/6349929248112.m3u8
Chemistry - Class-20 | Radioactivity: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350073826112/6350073826112.m3u8
Chemistry - Class-21 | Radioactivity: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350130388112/6350130388112.m3u8
Chemistry - Class-22 | Radioactivity: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350191519112/6350191519112.m3u8
Chemistry - Class-23 | Chemical Reaction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350315254112/6350315254112.m3u8
Chemistry - Class-24 | Chemical Reaction: https://www.youtube.com/embed/eFpnlA5eFzw
Chemistry - Class-25 | Glass: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350957297112/6350957297112.m3u8
Chemistry - Class-26 | Polymer: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351017154112/6351017154112.m3u8
